village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
pitea,ym_2,ɑː,æː,233.0,141.0,10.721716837612938,-21.314195927942727,-16.64904235217633,-18.200447658836843,-27.37075918978927,3.1137482691058835,27.547302715670615,173.50982808835425,141.0,
pitea,ym_3,ɑː,æː,233.0,141.0,20.053966512038386,-26.332689024389417,-50.81716117634801,-13.629763865937747,-70.8711276883864,12.70292515845167,72.00056282700012,169.83822242962148,141.0,
ragunda,ym_1,ɑː,æː,145.0,241.0,15.30452412840045,-20.50244835664736,-42.56227963420311,-8.949344293028258,-57.86680376260356,11.553104063619102,59.008822994569904,168.7093542060816,241.0,
ragunda,ym_2,ɑː,æː,145.0,241.0,11.881271617101135,-22.753646951790337,-20.623456398609584,-15.974604049489532,-32.50472801571072,6.779042902300805,33.204107668277494,168.21950666406542,241.0,
ragunda,ym_3,ɑː,æː,145.0,241.0,8.719989390967758,-24.076269531080488,-52.26012678827175,-19.36574721330725,-60.9801161792395,4.710522317773236,61.16178210075134,175.58285299203993,241.0,
rimforsa,ym_1,ɑː,æː,134.0,437.0,9.18627676920055,-29.393359508742535,-46.266125424800194,-18.459875969841825,-55.45240219400074,10.93348353890071,56.519996208250326,168.8461289094324,437.0,
rimforsa,ym_2,ɑː,æː,134.0,437.0,17.082415707814285,-7.339645000350247,-12.296709387604764,2.187641812037025,-29.37912509541905,9.527286812387272,30.88530694970943,162.032762675184,437.0,
rimforsa,ym_3,ɑː,æː,134.0,437.0,17.294107777248463,-23.822408018107645,-31.155896057639975,-12.453883107811457,-48.450003834888435,11.368524910296188,49.76591434141172,166.794755253604,437.0,
s_finnskoga,ym_1,ɑː,æː,74.0,333.0,39.22545319682308,-18.291247745925574,-16.40534042890603,4.693420257377118,-55.63079362572911,22.984668003302694,60.19202740106458,157.55132433053473,333.0,
s_finnskoga,ym_2,ɑː,æː,74.0,333.0,37.637587371564926,-1.6055754214957747,-26.35402076881551,7.130788445969484,-63.991608140380436,8.73636386746526,64.58521476326263,172.22583699318227,333.0,
