method,grouping,village,speaker,fit_basis,n_points,n_vowels,missing_vowels,geo_x,geo_y,centroid_x,centroid_y,ellipse_angle_deg,ellipse_angle_from_horizontal_signed_deg,major_axis_sd,minor_axis_sd,axis_ratio,orientation_reliable
pca,village,loderup,,midpoints,6,8,,98.0,543.0,-16.130604616492857,-15.46036067640717,153.56712659743894,-26.432873402561057,10.43501004132833,8.159949403878935,1.2788081794193376,1
pca,village,malung,,vowels,8,8,,96.0,337.0,7.129562643358089,11.575470622881465,163.27158228061714,-16.72841771938286,20.809799096328554,17.359194827623412,1.1987767464430004,0
pca,village,malung,,midpoints,6,8,,96.0,337.0,8.852650157838816,8.531164730985436,162.14423532027322,-17.855764679726775,16.93241473656666,14.41828578072043,1.1743708644759994,0
pca,village,n_rorum,,vowels,8,8,,84.0,522.0,-7.815627656901021,-1.601341032262924,144.20127631864622,-35.79872368135378,15.430378651045167,11.210414483303966,1.376432483743231,1
pca,village,n_rorum,,midpoints,6,8,,84.0,522.0,-5.931844811791206,-3.878787791847312,121.03628650062173,-58.96371349937827,11.603618623202344,10.118531232721745,1.1467690672019728,0
pca,village,narpes,,vowels,8,8,,237.0,258.0,5.069951658230723,-2.557132060031681,170.9624674733012,-9.037532526698811,23.358307927752474,16.25584670136192,1.436917335459094,1
pca,village,narpes,,midpoints,6,8,,237.0,258.0,7.102019901655294,-2.958673845853328,166.91558422305505,-13.084415776944951,21.93478529859698,6.464057614923381,3.3933461929480306,1
pca,village,nora,,vowels,8,8,,160.0,357.0,8.14973270185409,3.5374998242635405,10.332696107026948,10.332696107026948,19.745739258140787,14.68997304694186,1.3441644307340257,1
pca,village,nora,,midpoints,6,8,,160.0,357.0,10.953924532966985,2.0514366418385808,176.0948079507787,-3.905192049221313,16.20112084513535,12.696262163621904,1.2760543722510533,1
pca,village,nysatra,,vowels,8,8,,228.0,188.0,-0.6888588001571954,0.1546871199066513,16.564917784436517,16.564917784436517,24.67562943235309,16.193084449950316,1.5238375065986147,1
pca,village,nysatra,,midpoints,6,8,,228.0,188.0,-0.7126811993544555,-2.3016597486947377,14.850044000748625,14.850044000748625,21.7748963214053,15.445380213590731,1.4097999544384856,1
pca,village,ockelbo,,vowels,8,8,,156.0,328.0,6.213900575693409,1.0625354112141436,12.739336910100775,12.739336910100775,25.920611691503378,15.781707688424898,1.6424465718950596,1
pca,village,ockelbo,,midpoints,6,8,,156.0,328.0,7.202563607930332,-1.2352274083806047,5.03121329372641,5.03121329372641,22.582682324688893,13.983366265215876,1.6149675190060724,1
pca,village,orust,,vowels,8,8,,49.0,436.0,18.506240099183987,5.120556704708093,170.15184899510618,-9.848151004893822,23.582888257692225,11.817349840762017,1.9956156477949825,1
pca,village,orust,,midpoints,6,8,,49.0,436.0,19.955696041865902,3.8252459151798686,166.74023307936253,-13.259766920637475,22.038637234664215,10.716701252772292,2.0564758422245895,1
pca,village,ossjo,,vowels,8,8,,74.0,515.0,18.216448641013134,5.561460655072246,163.64197021231388,-16.35802978768612,19.610097798705198,15.979986319058511,1.2271661193675265,1
pca,village,ossjo,,midpoints,6,8,,74.0,515.0,19.85266372330414,2.4774307537956317,173.77839267702586,-6.221607322974137,16.72313314247717,14.90070308242059,1.1223049711128483,0
pca,village,ostad,,vowels,8,8,,63.0,445.0,-4.128681727794822,-2.067229316335439,163.1833445756284,-16.81665542437159,23.492987537737594,12.451809363986522,1.8867127540263091,1
pca,village,ostad,,midpoints,6,8,,63.0,445.0,-2.6289157499948375,-3.2875063895797934,160.15718541554517,-19.84281458445483,22.532549468124074,10.019497240847365,2.248870270282989,1
pca,village,ovanaker,,vowels,8,8,,140.0,310.0,3.4153441919747998,2.8876223185242376,173.58753028382228,-6.412469716177725,28.17595683501162,15.619981406763584,1.8038406129479252,1
pca,village,ovanaker,,midpoints,6,8,,140.0,310.0,5.766103022976291,0.45367820035745793,168.3071606849959,-11.692839315004107,24.831920749585933,12.142379621565658,2.0450621314361497,1
pca,village,oxaback,,vowels,8,8,,71.0,468.0,5.197932149218695,0.8314362381744076,171.44221805807553,-8.557781941924475,25.109148089286123,14.302474028692068,1.7555807504991712,1
pca,village,oxaback,,midpoints,6,8,,71.0,468.0,6.538691461734601,-2.3173374952755723,168.84904335584903,-11.150956644150966,22.076117515458346,12.215217431162522,1.8072635742970449,1
pca,village,pitea,,vowels,8,8,,233.0,141.0,-9.539522520782658,0.8962189477269125,170.91283415617656,-9.087165843823442,28.118896517081115,14.440055138701403,1.9472845669209717,1
pca,village,pitea,,midpoints,6,8,,233.0,141.0,-7.3910980682836245,-1.580668338974501,167.5722191473307,-12.427780852669287,26.72307540871121,12.409051886248413,2.153514680547468,1
pca,village,ragunda,,vowels,8,8,,145.0,241.0,-9.417025895815435,-3.976354461154607,176.7455210773117,-3.2544789226882926,24.868563203992693,13.697789212232054,1.8155165639273523,1
pca,village,ragunda,,midpoints,6,8,,145.0,241.0,-8.591359295295131,-5.408962574935764,176.16377428473274,-3.836225715267261,23.44416764908149,10.826046949474463,2.1655335283964896,1
