village,vowel,n_speakers,geo_x,geo_y,display_x,display_y,geo_position,geographic_group
graso,eː,3,189.0,350.0,-6.527434821578825,13.86761221996785,205.70952611928726,North
graso,oː,3,189.0,350.0,46.0172664031241,6.204324702036193,205.70952611928726,North
graso,uː,3,189.0,350.0,48.47636576190363,10.657486237592765,205.70952611928726,North
graso,yː,3,189.0,350.0,7.914451673067386,25.865783836929815,205.70952611928726,North
graso,æː,3,189.0,350.0,-21.412051482550723,5.521458418974654,205.70952611928726,North
graso,øː,3,189.0,350.0,-4.555156467297565,-13.542019332487868,205.70952611928726,North
graso,ɑː,3,189.0,350.0,25.41526093203901,-16.74505854957518,205.70952611928726,North
graso,ʉ̟ː,3,189.0,350.0,12.65152171523756,18.086534304660624,205.70952611928726,North
hammaro,eː,3,90.0,391.0,-6.214842144832472,0.9421220548155476,148.3984439812024,Centre
hammaro,oː,3,90.0,391.0,32.05542825154059,-3.1954576112500375,148.3984439812024,Centre
hammaro,uː,3,90.0,391.0,30.81984143044304,-5.637637324396296,148.3984439812024,Centre
hammaro,yː,3,90.0,391.0,-13.855933829353036,16.553978654201345,148.3984439812024,Centre
hammaro,æː,3,90.0,391.0,-29.195705555060115,-14.891575356261749,148.3984439812024,Centre
hammaro,øː,3,90.0,391.0,0.6799516319817578,-18.51718367542328,148.3984439812024,Centre
hammaro,ɑː,3,90.0,391.0,12.994633247969931,-30.221623284987807,148.3984439812024,Centre
hammaro,ʉ̟ː,3,90.0,391.0,-13.135954757851373,8.250611841896841,148.3984439812024,Centre
hamneda,eː,3,93.0,496.0,-16.691155487451226,10.536179785427318,45.45474670393189,South
hamneda,oː,3,93.0,496.0,19.790187952085923,-16.34319492071947,45.45474670393189,South
hamneda,uː,3,93.0,496.0,19.34133530836056,-10.233403339298253,45.45474670393189,South
hamneda,yː,3,93.0,496.0,-19.025640038285967,22.399309704070262,45.45474670393189,South
hamneda,æː,3,93.0,496.0,-29.885558651629427,-5.411301435266908,45.45474670393189,South
hamneda,øː,3,93.0,496.0,-21.533782202805284,-1.1452773794961049,45.45474670393189,South
hamneda,ɑː,3,93.0,496.0,9.700247023833827,-26.448302781751636,45.45474670393189,South
hamneda,ʉ̟ː,3,93.0,496.0,-10.608690937498132,16.276534591544408,45.45474670393189,South
haraker,eː,3,149.0,373.0,-11.8519818412189,7.159079841740466,176.21379073108554,North
haraker,oː,3,149.0,373.0,36.80677371071353,-4.619232509579655,176.21379073108554,North
haraker,uː,3,149.0,373.0,39.20053676278897,9.325695952342638,176.21379073108554,North
haraker,yː,3,149.0,373.0,1.4849341203362614,21.609450900748538,176.21379073108554,North
haraker,æː,3,149.0,373.0,-6.1782502816127725,-19.493303204455867,176.21379073108554,North
haraker,øː,3,149.0,373.0,-4.116764515763898,-8.522994924437375,176.21379073108554,North
haraker,ɑː,3,149.0,373.0,25.980457279535056,-20.447551953498586,176.21379073108554,North
