village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
ockelbo,ym_2,ʉ̟ː,øː,156.0,328.0,-11.7560641238,-4.02349851758,-11.1016060081,-5.5019849743,0.6544581157000007,-1.4784864567199998,1.6168604231380195,-66.12322604692498,221.748110156052,North
ockelbo,ym_3,ʉ̟ː,øː,156.0,328.0,-11.5895890411,-3.79493367565,-11.3006385405,-5.08290439693,0.2889505006000004,-1.2879707212800002,1.319985216080663,-77.35531187126894,221.748110156052,North
orust,ym_1,ʉ̟ː,øː,49.0,436.0,-12.4698554534,-4.21044939101,-11.68523475725,-4.927852618919999,0.7846206961499984,-0.7174032279099993,1.0631542824268707,-42.43765108533772,97.05531592071132,Centre
orust,ym_2,ʉ̟ː,øː,49.0,436.0,-12.0007608696,-3.3834422658,-11.01783331535,-4.875668075489999,0.9829275542500007,-1.4922258096899994,1.7868644167952035,-56.627146206603285,97.05531592071132,Centre
orust,ym_3,ʉ̟ː,øː,49.0,436.0,-5.92813854437,-3.9142678128800004,-11.6223709902,-4.691010682,-5.69423244583,-0.7767428691199996,5.746965515110724,-172.23229894181625,97.05531592071132,Centre
ossjo,ym_1,ʉ̟ː,øː,74.0,515.0,-11.084048583,-4.6643685726,-11.296347773,-5.00135972701,-0.2122991900000013,-0.3369911544099997,0.3982888201107846,-122.21029027164187,23.48799495009064,South
ossjo,ym_2,ʉ̟ː,øː,74.0,515.0,-11.0089741354,-3.45306689835,-10.90396455745,-4.54812204802,0.10500957795000154,-1.0950551496699998,1.1000785391416483,-84.52240887322218,23.48799495009064,South
ossjo,ym_3,ʉ̟ː,øː,74.0,515.0,-11.1844527435,-3.3634714348,-10.8157268982,-4.23822147651,0.3687258453000002,-0.8747500417099996,0.9492873034355014,-67.14353670398188,23.48799495009064,South
ostad,ym_1,ʉ̟ː,øː,63.0,445.0,-12.285901860300001,-3.59594973102,-11.2363126253,-5.16806749699,1.049589235000001,-1.5721177659699999,1.8902888224571373,-56.27183209404573,90.57950065298506,Centre
ostad,ym_3,ʉ̟ː,øː,63.0,445.0,-11.304907381,-3.9667940552,-10.46193715785,-4.83182491286,0.8429702231499991,-0.8650308576600003,1.2078398825264693,-45.739994244955334,90.57950065298506,Centre
ovanaker,ym_1,ʉ̟ː,øː,140.0,310.0,-11.262109174,-3.7756745182,-10.4999399399,-5.14259050684,0.7621692340999999,-1.3669159886400002,1.5650435333907646,-60.856701748522404,236.74990844521912,North
ovanaker,ym_2,ʉ̟ː,øː,140.0,310.0,-11.4569816643,-3.65942315971,-10.910709419349999,-5.03577030637,0.5462722449500017,-1.3763471466599997,1.480791961661677,-68.35186978688485,236.74990844521912,North
ovanaker,ym_3,ʉ̟ː,øː,140.0,310.0,-11.548404822,-4.20117647059,-10.928649793649999,-5.348869912625,0.6197550283500011,-1.147693442035,1.3043375836244453,-61.63093168873767,236.74990844521912,North
oxaback,ym_1,ʉ̟ː,øː,71.0,468.0,-11.2190656349,-4.03292125318,-11.3728794326,-4.40339716903,-0.1538137976999998,-0.37047591585000017,0.4011372440796203,-112.54719563571584,69.28443627964162,South
oxaback,ym_2,ʉ̟ː,øː,71.0,468.0,-10.45925592395,-3.7611578249499997,-10.8655612899,-4.68656668783,-0.40630536595000066,-0.9254088628800003,1.0106758203779387,-113.70411517585156,69.28443627964162,South
oxaback,ym_3,ʉ̟ː,øː,71.0,468.0,-10.8156612715,-3.924050438345,-12.0433161745,-4.98842787682,-1.2276549029999995,-1.0643774384750002,1.6248187260105482,-139.07469503497862,69.28443627964162,South
