village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
bredsattra,ym_1,æː,eː,158.0,489.0,-13.5209999875,-6.424486347725,-14.1694676193,-4.832,-0.6484676318000009,1.592486347725,1.719454284702798,112.15637510106957,63.4569046509324,South
bredsattra,ym_2,æː,eː,158.0,489.0,-11.5772579743,-6.17762815608,-12.7924229979,-4.43976724855,-1.2151650235999991,1.73786090753,2.1205627952271966,124.96241224237184,63.4569046509324,South
bredsattra,ym_3,æː,eː,158.0,489.0,-11.99645746645,-6.569678060199999,-13.1233650476,-4.96251521298,-1.1269075811500002,1.6071628472199997,1.9628787822832159,125.03730177912516,63.4569046509324,South
broby,ym_1,æː,eː,99.0,510.0,-11.6590762382,-5.81753894081,-12.16944824725,-4.4624287391349995,-0.5103720090499984,1.355110201675,1.4480342697275472,110.63776283317951,32.68566535202928,South
broby,ym_3,æː,eː,99.0,510.0,-12.2373490112,-5.737544957,-12.9396598121,-4.50312474099,-0.7023108009000012,1.2344202160100002,1.4202231271018566,119.6372708882339,32.68566535202928,South
burseryd,ym_1,æː,eː,84.0,478.0,-10.86966820635,-6.11586960811,-12.6877599586,-4.13604719764,-1.81809175225,1.9798224104699997,2.6879647312788006,132.5615855091835,61.65247618276582,South
burseryd,ym_2,æː,eː,84.0,478.0,-11.9109543342,-5.92060441689,-13.369041769,-4.14537489469,-1.4580874348000012,1.7752295222,2.297272039618314,129.39802389847856,61.65247618276582,South
burtrask,ym_1,æː,eː,222.0,177.0,-12.4952151102,-6.10043010753,-12.8441523907,-4.84949429038,-0.3489372804999995,1.2509358171500002,1.298690742383064,105.58596564069687,381.8039577688209,North
burtrask,ym_2,æː,eː,222.0,177.0,-11.5046314885,-6.234684430070001,-12.389542691,-4.7969255928,-0.8849112025000014,1.4377588372700005,1.6882589583526522,121.61144852629225,381.8039577688209,North
burtrask,ym_3,æː,eː,222.0,177.0,-11.1905289449,-6.227484366575,-12.56511692005,-4.979793824865,-1.3745879751499999,1.24769054171,1.856400762039159,137.7704989405286,381.8039577688209,North
dalby,ym_1,æː,eː,82.0,336.0,-11.7489376881,-6.310931569205,-12.354570477500001,-4.476012843445,-0.6056327894000013,1.8349187257599997,1.9322830552848946,108.26597636538696,201.22302887742558,North
dalby,ym_2,æː,eː,82.0,336.0,-12.389542691,-5.86523698524,-13.0104040404,-3.98572761986,-0.6208613493999984,1.8795093653800001,1.9793999771976147,108.28002207066856,201.22302887742558,North
floby,ym_1,æː,eː,85.0,439.0,-13.018750476400001,-5.563240914825,-14.241479825599999,-4.298154235989999,-1.222729349199998,1.2650866788350008,1.75940653811472,134.02458150892545,100.24992663283506,Centre
floby,ym_2,æː,eː,85.0,439.0,-12.9969868554,-7.15091372406,-14.1707278033,-3.53637824652,-1.1737409479000007,3.6145354775399996,3.800333476311323,107.99006589833714,100.24992663283506,Centre
floby,ym_3,æː,eː,85.0,439.0,-11.79670653575,-5.4401816116549995,-13.0404938272,-4.17331089609,-1.2437872914500012,1.2668707155649992,1.7753783361099975,134.4732275325917,100.24992663283506,Centre
frandef,ym_1,æː,eː,63.0,423.0,-11.89712838605,-6.08103711663,-13.087029045400001,-4.140428087329999,-1.1899006593500019,1.940609029300001,2.2763626652452067,121.5148920444549,112.25604601246488,Centre
frandef,ym_2,æː,eː,63.0,423.0,-11.1714318574,-6.24660312619,-12.12002666375,-5.048299860009999,-0.94859480635,1.1983032661800008,1.528320262370375,128.3656645805466,112.25604601246488,Centre
frandef,ym_4,æː,eː,63.0,423.0,-12.5096645702,-5.32800637959,-13.56707088075,-4.403336501675,-1.0574063105500002,0.924669877915,1.404678784887956,138.83128493522113,112.25604601246488,Centre
frillesas,ym_2,æː,eː,58.0,470.0,-11.3176993166,-6.26186666667,-12.7298194946,-4.95386363636,-1.4121201779999986,1.3080030303099992,1.924826050430243,137.19201922131936,65.09282618043753,South
